Id,SalePrice
1552,80841.73687879334
1553,190220.25088763525
1554,145539.43911480857
1555,111614.73814927773
1556,120245.46286353268
1557,102462.75686883138
1558,192663.6281650028
1559,89996.191048286
1560,70031.82085888466
1561,133860.5757837904
1562,132777.79735988114
1563,131218.54852029274
1564,150791.88640682917
1565,129147.49116575689
1566,269855.64012380963
1567,59640.88161996388
1568,221290.26329229207
1569,57490.079855424905
1570,158852.1464383825
1571,85429.97909757207
1572,137928.73509030291
1573,286851.42015033157
1574,102217.41201039989
1575,263155.1018730125
1576,179717.27718293594
1577,201810.32879474538
1578,131303.5079920319
1579,130404.43110080188
1580,206835.0347765773
1581,131782.13474419256
1582,112877.82337185087
1583,300415.7326919182
1584,213103.59118022595
1585,134222.8879961608
1586,59240.73173003724
1587,125354.24568515693
1588,136774.3498595017
1589,77028.65257418805
1590,157512.2254750615
1591,47374.645336270536
1592,110430.50724738187
1593,138625.57165398024
1594,106116.80086569207
1595,114130.60276645442
1596,244483.14841740456
1597,188162.79267944949
1598,233427.58058804556
1599,268623.5315940908
1600,248504.09595195978
1601,-28634.658563484845
1602,172493.0895013274
1603,-62899.73191617595
1604,301167.61220123095
1605,268022.38580442296
1606,149683.24800956663
1607,172236.84065669568
1608,193177.65654405413
1609,207660.21044248037
1610,113069.89956522442
1611,105890.28833987599
1612,125261.01882658144
1613,115149.49105415348
1614,153791.62981375627
1615,90321.92726473889
1616,77367.04460784828
1617,59958.05727727269
1618,115793.61950627304
1619,132778.7818612191
1620,153940.52968278417
1621,118766.22864424533
1622,167889.5173461713
1623,319740.72450252966
1624,197538.7098028359
1625,165634.25045943708
1626,184543.59825379128
1627,178573.64799686274
1628,312419.43245272536
1629,202814.35474413252
1630,310198.4640089759
1631,279254.05564621347
1632,265813.11201482534
1633,220684.932297073
1634,165360.81921829272
1635,164362.71202222956
1636,124875.39858902164
1637,127902.50573924172
1638,206355.16939870507
1639,160427.30133241083
1640,248683.941921278
1641,172321.6045003594
1642,235044.51247710272
1643,258916.17660786142
1644,266165.9161146035
1645,126663.07670367634
1646,154873.71566834883
1647,201059.83120593903
1648,110441.13483414758
1649,115786.31445285765
1650,73556.43739740405
1651,67123.31814577823
1652,109342.27131088325
1653,90318.90869970334
1654,137970.0595896131
1655,179264.76626018848
1656,149277.977092207
1657,150520.60861984364
1658,150842.80173515275
1659,192920.56790857704
1660,114154.21399184193
1661,378704.8421040878
1662,377007.57110210916
1663,381534.67553069355
1664,444379.74960663717
1665,334695.0428182237
1666,313607.9880048622
1667,239287.47104521934
1668,355376.2805288936
1669,350904.5119489599
1670,367136.17755962687
1671,270932.1101394255
1672,402091.17963119317
1673,306345.90240650636
1674,285549.29861889686
1675,176425.68378583022
1676,175764.70854128146
1677,223410.4664959366
1678,506584.5224756609
1679,346594.2640461654
1680,333725.9334587307
1681,287500.9410472225
1682,318165.15863542876
1683,179717.0611352712
1684,198262.45424300802
1685,163825.48242470075
1686,163944.1104259333
1687,191975.65838591915
1688,213404.3449603989
1689,211636.38185915066
1690,220266.97508668437
1691,214231.74313894846
1692,288351.1793867313
1693,222897.70667471254
1694,171391.46131644477
1695,203980.89010867727
1696,268132.5291044832
1697,201721.60467990182
1698,340538.51448710647
1699,335991.89798993664
1700,255400.8507364386
1701,302308.7683104168
1702,244215.01386813924
1703,232715.5091751974
1704,310468.32546454674
1705,275907.43621153216
1706,162460.44604179185
1707,220616.61019903625
1708,209459.4453167149
1709,318715.2099663884
1710,262335.2457873601
1711,269386.3746375389
1712,273760.7255428561
1713,253147.72391601844
1714,225414.96593348886
1715,223336.84788404492
1716,217290.84231740306
1717,217423.79804474436
1718,178042.99536727805
1719,246574.5929242816
1720,290389.3363081482
1721,205793.31280496498
1722,125638.88813904584
1723,121187.47130799136
1724,218506.09493419004
1725,228928.72834646952
1726,160686.21842665647
1727,123148.34392990608
1728,199315.3473676283
1729,147001.46412163536
1730,167809.53730376877
1731,123139.12457360991
1732,125770.19400526088
1733,137775.55005610155
1734,110572.90898335338
1735,115113.0597768354
1736,106727.90623118285
1737,291321.0426220422
1738,253645.48441529166
1739,206099.3541761335
1740,163543.25936172652
1741,162681.3738766374
1742,148246.73843544815
1743,166584.7383546378
1744,318232.58915589907
1745,255027.65098657768
1746,241460.9229923636
1747,194613.9331933775
1748,164312.95811050024
1749,100776.90322623412
1750,171291.0307777728
1751,230831.62131520448
1752,117137.09333244544
1753,118328.62855026321
1754,227938.80974567294
1755,182575.85883358258
1756,59804.45783231508
1757,115449.1780101328
1758,78321.07754481322
1759,128345.73070822055
1760,141675.80685484785
1761,144291.23662242657
1762,133081.71099829476
1763,171366.78135957711
1764,106035.17957288412
1765,130826.81832361953
1766,174461.8873466797
1767,212024.69902526666
1768,124451.42882832202
1769,211605.14728059142
1770,168683.54866220825
1771,118120.47793565065
1772,116886.35926866296
1773,36601.7990159466
1774,122108.79018586775
1775,153762.63281551847
1776,123150.11992150688
1777,123959.13742205329
1778,123020.6683492809
1779,123928.39694284425
1780,194145.97625737998
1781,121701.67611826406
1782,12513.904679162544
1783,111865.64591969993
1784,63327.163245716016
1785,101840.150561125
1786,150714.51270199282
1787,181073.79980685687
1788,-31847.042065014044
1789,105184.52337798553
1790,6923.049349640292
1791,204190.81541719587
1792,175632.2006526132
1793,182738.37737256894
1794,165668.16663613988
1795,163787.81339833656
1796,162946.37728005394
1797,168755.24428707163
1798,108166.39383300299
1799,111596.8134179604
1800,130501.73769689383
1801,56725.61722779561
1802,184899.38803183605
1803,168741.11812244757
1804,112420.92636984985
1805,169632.48290824253
1806,154508.67742119014
1807,206443.98948360822
1808,120714.67456410041
1809,120322.57900758417
1810,117229.11352507347
1811,76866.09373083273
1812,142961.47133153645
1813,131493.5894675639
1814,57112.49608520545
1815,-1799.8738844885665
1816,92774.46710907324
1817,53737.5553625647
1818,118205.0954687858
1819,121957.83729444617
1820,38502.48165786857
1821,147735.05810506345
1822,157343.14039665734
1823,43402.35251912661
1824,199747.29873397056
1825,88277.3169329117
1826,108713.60582772021
1827,124473.90182942688
1828,129250.63716074295
1829,108438.98006292379
1830,153438.90881355264
1831,209476.80191516766
1832,96926.5546473756
1833,169940.55075668328
1834,161680.1773789392
1835,94192.72581942784
1836,147848.73829045554
1837,102409.35541094578
1838,137635.72467484433
1839,82320.04430054495
1840,144082.2505060885
1841,143355.2062962807
1842,122504.32464417812
1843,135854.66601676587
1844,173762.04231193705
1845,127981.56351065815
1846,178882.91849577674
1847,122955.1940538407
1848,42864.26547844565
1849,87541.71842155865
1850,109763.2250159935
1851,163739.56861463774
1852,103106.11081355975
1853,89959.54508717771
1854,191125.48346623758
1855,173224.73244551357
1856,222844.7452921692
1857,126895.33992237208
1858,138688.78507798773
1859,125012.44179362658
1860,139583.4457269202
1861,124597.32618169146
1862,237457.46168318816
1863,223105.44285949814
1864,223171.93305907556
1865,364118.3282767184
1866,344525.4578073099
1867,249227.3210794883
1868,302101.3520478743
1869,223431.1404367062
1870,268546.94762911287
1871,267498.04340387136
1872,159819.07913450696
1873,270766.7433317207
1874,134625.03990078953
1875,177748.38728059514
1876,165126.34524977085
1877,227044.4192078888
1878,189243.03492180468
1879,130469.28017224217
1880,94353.31643643105
1881,233875.22477886587
1882,282016.9829673523
1883,189372.79172595718
1884,207878.61221609756
1885,274750.35083242867
1886,288358.9868039719
1887,231424.6457166904
1888,300988.4151360229
1889,164901.4740329731
1890,78467.90188025666
1891,161740.05496124364
1892,99510.80338585317
1893,138241.48674828722
1894,127962.21186636688
1895,108426.18129668142
1896,93439.18853974604
1897,95408.02913415023
1898,125244.34741386348
1899,145854.5061396521
1900,217317.89846806624
1901,174994.94483170047
1902,161381.6210636028
1903,205305.23931875048
1904,98357.29276044868
1905,196316.73014840286
1906,85171.61494715049
1907,248729.7612810482
1908,129036.96640834046
1909,142139.53202918958
1910,126111.57364859596
1911,210231.51165221675
1912,273254.15144158906
1913,153239.42421804531
1914,69174.37583360061
1915,322383.1486547091
1916,-75218.22474993602
1917,294454.71109315683
1918,174807.0638247661
1919,178635.22114705163
1920,126616.22339040296
1921,361933.17255235504
1922,346376.77624036314
1923,176819.47807368514
1924,211816.39641565262
1925,198545.47607051945
1926,352828.31793084426
1927,121366.77087576836
1928,152912.57348210827
1929,124128.26933110545
1930,157503.39284121062
1931,110939.09003157252
1932,110582.59676051981
1933,171813.15211403527
1934,183542.64246637147
1935,172726.90061270492
1936,195336.76609477762
1937,156783.43428505296
1938,127110.81281053067
1939,282785.81293517054
1940,232073.0015975745
1941,138247.50407345028
1942,159606.15116188716
1943,273868.75356588326
1944,328021.69051631505
1945,373050.06885673705
1946,186777.0957516778
1947,114040.40640625957
1948,173053.89307586954
1949,226880.21502696
1950,213622.99543197657
1951,255271.06686016382
1952,240676.35333525698
1953,171529.3174701799
1954,201523.17690336815
1955,126446.51438237354
1956,233557.71335072513
1957,137808.91913233657
1958,285015.09834265406
1959,119473.51025026252
1960,38690.385061868554
1961,112452.50821127478
1962,105960.02019449825
1963,110910.9800235662
1964,39750.15833060726
1965,140802.64993526618
1966,186081.54467776566
1967,337050.3317219177
1968,378153.2607727538
1969,381994.6923848848
1970,393715.26516902586
1971,430004.59979768924
1972,394851.3453168011
1973,309429.87110341457
1974,324460.8398519026
1975,471428.21352500457
1976,317354.28848174284
1977,377645.58589987544
1978,327220.6120838561
1979,329501.0327425741
1980,103850.64062564673
1981,355579.2923664149
1982,249871.3859723668
1983,237437.03323977476
1984,184108.32421927233
1985,207136.5658405445
1986,184231.20444515912
1987,205747.1451798522
1988,157145.73792813712
1989,218955.24552174384
1990,229607.0356188026
1991,229803.82470505976
1992,250626.41760565364
1993,192457.30165092368
1994,247337.66853197519
1995,215953.4916759504
1996,292212.32159538305
1997,333123.8333550997
1998,338957.6835583212
1999,264150.2134129089
2000,307032.68368262996
2001,260737.18572940657
2002,232023.49563340843
2003,275330.08050533023
2004,319274.0252928304
2005,256178.07886246932
2006,280866.27056999644
2007,271810.55346101645
2008,264498.07428262173
2009,183730.63592188866
2010,205706.22155274637
2011,170978.53274182556
2012,210574.25829128808
2013,159296.56503489977
2014,159864.16542745335
2015,219533.95096459176
2016,171100.51441893177
2017,214393.27387840045
2018,104366.32954795187
2019,130964.56129710861
2020,126067.5042255977
2021,111007.32444479913
2022,194441.16046747586
2023,131805.54909836105
2024,222553.42990676552
2025,387966.6828757537
2026,170977.81488710834
2027,135952.23979695796
2028,163440.79914766684
2029,156096.06409399473
2030,295694.8993333806
2031,291633.1463653713
2032,293332.67474992905
2033,293693.95879617136
2034,177084.06475006253
2035,245526.098872722
2036,247227.5188264396
2037,244863.02935183304
2038,372875.5437312267
2039,268032.7260120625
2040,388974.7781101507
2041,309216.82433072827
2042,209732.5686715957
2043,180246.23522981838
2044,147705.1766690653
2045,215798.46579455095
2046,101432.07278020334
2047,126873.89171859462
2048,119789.04587476565
2049,121386.73425225541
2050,215842.02693888466
2051,141364.45991809716
2052,118111.37891295995
2053,136426.01888824173
2054,23826.57306989128
2055,123528.13351755163
2056,127432.2889437801
2057,93846.91859809055
2058,203832.60442176595
2059,122209.67364929456
2060,152067.33551037696
2061,177525.20713916718
2062,128488.99926156922
2063,105989.24267086701
2064,117170.32890786369
2065,98646.68508644663
2066,158572.7864571057
2067,118010.23957406497
2068,133655.97982174697
2069,107043.93132963018
2070,95678.43413306435
2071,54367.87010713876
2072,88284.1456042007
2073,108529.74784167808
2074,194701.50039623425
2075,216271.87597615906
2076,113334.72419854107
2077,152825.99876443966
2078,139091.45271069367
2079,130904.63522129235
2080,118324.52379878369
2081,165946.28191326375
2082,166192.3652571457
2083,136900.3611569505
2084,95067.75557613399
2085,74855.74959055144
2086,194589.00310515283
2087,90561.07954739411
2088,133431.51132917072
2089,99796.43585994633
2090,125127.33165017673
2091,79815.7178733634
2092,70738.23978067438
2093,103256.34255452265
2094,200842.45830357054
2095,175786.01309751382
2096,135213.22983141683
2097,91636.52762974435
2098,113195.68071518303
2099,-17119.310041511402
2100,33715.13350013207
2101,143386.21427066793
2102,175491.90124381796
2103,97973.98888193707
2104,127477.50077785485
2105,131170.633994932
2106,-20090.85520782863
2107,177688.91123687927
2108,111956.68496642582
2109,86045.15545745258
2110,123614.31854729127
2111,179429.14714116775
2112,114056.97490503681
2113,137192.02550947538
2114,99543.33204045074
2115,183331.4704670698
2116,110301.02520862073
2117,168252.06112317424
2118,175636.4176090568
2119,164780.4501156834
2120,118975.70229254174
2121,68507.87418225076
2122,73105.92864726666
2123,176014.90938211072
2124,231380.1744615141
2125,100217.03756415754
2126,178699.95174921842
2127,135918.11237435264
2128,142641.9762782726
2129,7179.1325584872975
2130,171180.01857398933
2131,176609.79202711864
2132,98223.14094661895
2133,140242.95221258744
2134,92349.63043421053
2135,47874.15832057517
2136,27078.00386944032
2137,135585.60518133664
2138,140302.30776828248
2139,166784.2754207804
2140,146174.26088353922
2141,181233.9688954236
2142,157257.2128685159
2143,143058.2077443928
2144,162965.91040571255
2145,141685.5975906668
2146,169285.15621313738
2147,91568.8106541629
2148,107347.80208522931
2149,116693.8972072918
2150,252243.89412219747
2151,195209.76825972355
2152,166499.86934743647
2153,154107.93442971716
2154,160683.166758453
2155,165419.33725237002
2156,123424.47624191252
2157,243652.54894987613
2158,227235.78639701646
2159,216767.61938082494
2160,233223.74870362922
2161,260071.0231062104
2162,389772.4406323208
2163,331480.2953584511
2164,273720.7935196424
2165,168821.8139961691
2166,129727.30254160639
2167,232535.18592577442
2168,140609.70593750977
2169,210082.16667528922
2170,216825.97107385792
2171,126095.55522953317
2172,108906.30881856468
2173,142658.39417192887
2174,208061.83380344647
2175,338685.90821408527
2176,294419.45436182007
2177,225740.52505166526
2178,252769.76839600154
2179,133190.78485258977
2180,215754.46465702422
2181,208633.46496974415
2182,218888.31093736563
2183,213473.69177820842
2184,122628.7167685325
2185,121683.60672572973
2186,184059.85775871674
2187,151572.78614197893
2188,170633.48192335182
2189,240711.79025007028
2190,80507.56288207468
2191,89307.90876860183
2192,85476.72160061622
2193,90560.13897139317
2194,157861.70853498465
2195,91989.08882748385
2196,63833.74033537693
2197,58151.38447439199
2198,154102.82692467285
2199,134949.7642792526
2200,183839.86493215166
2201,159304.12916589843
2202,257899.87382631598
2203,145266.63616589917
2204,173360.9361420761
2205,112407.51485868811
2206,176559.72099894867
2207,311914.44895754603
2208,235817.61678288132
2209,183714.02042442682
2210,129387.46846999918
2211,161972.79568784355
2212,146939.79699051008
2213,108319.91365834839
2214,91327.10027239486
2215,99004.32793877895
2216,113663.58739495324
2217,22880.914723267255
2218,55744.76825116508
2219,63507.266636814675
2220,-14274.021967284963
2221,321434.3190357064
2222,264629.75160032895
2223,273843.25756530004
2224,206754.52409749426
2225,142107.15058909042
2226,98389.62498540986
2227,176987.70940986037
2228,281177.6758105566
2229,290080.78769750975
2230,104231.22576711942
2231,210698.28665115684
2232,136505.40376390214
2233,182139.54816406305
2234,261406.5468968698
2235,162578.53408987995
2236,278432.7632286366
2237,305058.8507590694
2238,224709.39475096387
2239,88663.36588429366
2240,112296.86415417098
2241,85962.47858234697
2242,125885.87612596713
2243,111224.06424156943
2244,106433.52257133443
2245,80271.80134986082
2246,148475.08660075054
2247,187093.02933016417
2248,119496.55058469778
2249,122795.45944763764
2250,129583.86667621588
2251,134105.43016624684
2252,195998.75005188328
2253,161497.32071093592
2254,165320.7792428356
2255,183815.70943148228
2256,199384.37943780384
2257,163059.43643161826
2258,183398.37576349996
2259,148820.21601930645
2260,112316.87790653761
2261,258244.05552106118
2262,270272.0044070736
2263,334562.88267055387
2264,468170.28532774455
2265,148457.21327120013
2266,325426.6661980632
2267,386365.4129048312
2268,424522.0169949701
2269,152289.35202829106
2270,219030.79326784477
2271,232464.47689063795
2272,199575.62049454823
2273,151864.6677842499
2274,176364.33415860278
2275,121342.93227151406
2276,187499.1233985834
2277,135983.9922094492
2278,157236.5065236511
2279,117890.90230167337
2280,78889.5242545558
2281,104233.47653380276
2282,117439.5177588136
2283,119551.26638164389
2284,86335.57369315688
2285,201160.22371951296
2286,111192.9045001546
2287,383337.44212896447
2288,314905.93209879857
2289,352784.0850984809
2290,409032.3793266022
2291,328577.7794391022
2292,435353.2987682206
2293,423969.6074163368
2294,383008.31733083294
2295,487345.01112197083
2296,312082.0073633357
2297,343472.18274909107
2298,387113.734545867
2299,340075.01224516646
2300,323670.8823674688
2301,326083.51880091126
2302,263372.27394401643
2303,292877.66710345645
2304,313067.2297988053
2305,199226.90051248143
2306,186584.8433875672
2307,179276.3085291401
2308,265320.19923666475
2309,313704.92739221617
2310,249081.6011719272
2311,206257.46227627844
2312,179021.8194839596
2313,156048.86515251573
2314,239828.03495402215
2315,180977.88740065985
2316,191559.87340369972
2317,193948.9022409457
2318,179732.21395188745
2319,222414.9761522295
2320,208014.27854129922
2321,237066.70204909542
2322,214147.32184932355
2323,233053.4624494443
2324,198412.84915941267
2325,242910.21969967632
2326,206175.0308208571
2327,215533.3451002041
2328,246937.0043282848
2329,173887.16547989636
2330,164498.38918962955
2331,336693.28156173753
2332,389811.67204740865
2333,329468.2180095551
2334,263100.8460778564
2335,306333.80174447794
2336,335032.8441072388
2337,216025.1495460917
2338,296038.6967197844
2339,256843.2414982571
2340,438800.4514532046
2341,202371.4523222718
2342,280357.94225343445
2343,235973.98115304328
2344,194431.35571697835
2345,275627.21930309455
2346,273540.50282464013
2347,228466.23258220605
2348,298469.7347517323
2349,130801.32680469114
2350,281378.04322636756
2351,288689.888677378
2352,271703.2531803577
2353,222998.79587953739
2354,202197.7736107847
2355,219897.56201958028
2356,125528.90871377592
2357,203780.81515377449
2358,181024.80457319258
2359,120289.12113774198
2360,139392.32928660765
2361,133910.54336769722
2362,268980.5596096612
2363,128934.04127388271
2364,194573.0636190128
2365,236708.38860697034
2366,238551.09638440132
2367,246352.2766255819
2368,197381.5313498806
2369,237354.22358343325
2370,145225.11057562605
2371,137199.57160801435
2372,208015.42972030668
2373,290804.9740142366
2374,297336.0297100296
2375,273471.083639345
2376,283546.14583720174
2377,348415.6211806901
2378,162284.7673591535
2379,168002.36161811443
2380,146000.6248325012
2381,184259.6404083057
2382,225582.2845287453
2383,188916.87503738498
2384,229224.83460518182
2385,142956.84702646488
2386,181670.2228407029
2387,140682.43263129535
2388,128239.68334855777
2389,99216.6112088024
2390,136163.99221597766
2391,117262.27061200024
2392,111718.72544501127
2393,216977.00363012898
2394,150208.7071206457
2395,196215.59506354987
2396,168371.05846251186
2397,235501.16230446138
2398,93382.7082418791
2399,54332.57270384714
2400,41004.8540048186
2401,81371.62016971887
2402,121153.66951467018
2403,122175.08754285568
2404,117279.2823749593
2405,153686.10922629808
2406,168039.0366304395
2407,116538.286628723
2408,131494.4803495309
2409,100832.20920919313
2410,180267.27560744312
2411,110080.14645887213
2412,145284.94942550937
2413,111224.62120928768
2414,142626.61849243275
2415,108438.74351463687
2416,149042.36344796696
2417,142261.1137917126
2418,124451.78920394208
2419,68655.11130885062
2420,134974.2479751922
2421,70523.91211716906
2422,112664.73320202169
2423,85243.82863727969
2424,175072.61227943166
2425,134393.13611703328
2426,80850.25082827698
2427,122465.54498135208
2428,237768.96425228578
2429,97624.87343438707
2430,156073.62865561823
2431,111211.02534121633
2432,129467.31803229205
2433,128425.02970797141
2434,105821.02802411125
2435,141058.91258213716
2436,139877.61428276094
2437,70381.7215884928
2438,116252.68960831728
2439,104464.94917559161
2440,148460.9878012095
2441,123249.3322840482
2442,95388.41950650225
2443,103940.88660059436
2444,107179.7705046861
2445,96660.58507939658
2446,47403.757601501566
2447,262165.7227846894
2448,176991.79602825025
2449,110684.17199541625
2450,145497.7404767834
2451,116315.41368044919
2452,173572.66847916011
2453,92824.644580336
2454,63752.83714641788
2455,185057.54737383063
2456,127105.52391744417
2457,154018.6655660817
2458,165646.36651008716
2459,85723.70276194238
2460,173329.94722352954
2461,110837.20774415573
2462,119181.89636079961
2463,115290.472502077
2464,169662.16364250446
2465,150440.0044369421
2466,89946.89436872548
2467,181394.72344406485
2468,88919.8090676429
2469,89371.58420234153
2470,171182.07725453033
2471,253448.00472127172
2472,178879.97766031104
2473,45879.097461299825
2474,54609.56833627942
2475,234043.78551062965
2476,104931.18798974533
2477,136263.36303963064
2478,154318.51958690173
2479,81183.87297188093
2480,121961.0595709515
2481,159787.75074788503
2482,100979.64208265788
2483,124344.06324850861
2484,147749.9394202895
2485,122989.98163875667
2486,152587.6145537486
2487,148327.1237614742
2488,208071.12181813593
2489,182767.81367971015
2490,140796.44842036677
2491,126847.35866546369
2492,187060.999848642
2493,126895.01807235027
2494,145373.7857853286
2495,66452.17944277602
2496,212229.98440654555
2497,177059.64810903653
2498,107065.8002230286
2499,116838.64097332479
2500,108356.6418162136
2501,129161.80623512474
2502,158199.4457360497
2503,79827.31424276816
2504,154918.53913926386
2505,242826.05479107745
2506,284661.66051494423
2507,293209.99658824684
2508,284889.29941239895
2509,214842.95224126743
2510,247825.08457963506
2511,191076.89151272696
2512,213510.87688434788
2513,235373.359880303
2514,289504.4109002206
2515,126169.77188518997
2516,166771.8959538686
2517,118473.92509349615
2518,148449.10517182466
2519,229213.41262359798
2520,224339.37916710912
2521,204298.81703203352
2522,219154.13645440835
2523,101281.06461015319
2524,98450.82230133652
2525,108109.18453786349
2526,137931.20508297184
2527,127746.93736487305
2528,123511.37070717165
2529,118720.67178676135
2530,60026.398779639596
2531,268402.37123133044
2532,219466.8024633313
2533,202250.08210730355
2534,299709.85247629916
2535,306790.4153378199
2536,148797.73619056976
2537,321031.98927673104
2538,215607.38730232423
2539,204810.5039097298
2540,168509.6125679557
2541,197393.9609765648
2542,111390.86756080184
2543,103421.04604539285
2544,88104.48739552431
2545,119561.68635548567
2546,159850.59720674594
2547,165041.29824981408
2548,169210.11438534872
2549,138134.00508280215
2550,598867.3660565771
2551,151037.6711832173
2552,100023.52638538397
2553,105914.04822583239
2554,131206.54651313304
2555,140918.81125436665
2556,76560.98012274157
2557,41395.14114354685
2558,153309.90137644872
2559,121585.7492743914
2560,168831.47390467825
2561,194666.78979573448
2562,195221.52849604358
2563,148687.57358480906
2564,185917.05335839803
2565,156640.24066132848
2566,77533.03604092357
2567,102398.92094642296
2568,232747.83944983775
2569,206706.72939112154
2570,132668.11036022758
2571,107874.0598309037
2572,268580.15073440387
2573,259821.9179086039
2574,243859.44773572983
2575,148341.38695408578
2576,109654.46099477896
2577,119371.53288238756
2578,56624.72968646971
2579,-30274.445352418756
2580,134210.0052293679
2581,86176.1025050546
2582,106614.51715696593
2583,349227.2438843094
2584,180509.56526739924
2585,119183.64045595493
2586,248410.58898159137
2587,226149.9263853886
2588,191651.1228991274
2589,171331.96720009015
2590,168675.295688928
2591,216582.63415504506
2592,215554.70405088464
2593,267863.15611302893
2594,185160.21809825904
2595,233606.9607824059
2596,306624.39196991624
2597,127025.39041260639
2598,247233.47568388772
2599,340189.1346697462
2600,59137.234281392346
2601,129930.29174244794
2602,83086.14046289619
2603,86840.8996301839
2604,86419.14368179192
2605,73288.59695086445
2606,120868.65772130749
2607,202814.52736414148
2608,203097.8324037582
2609,116753.2041439712
2610,127081.98362863969
2611,151879.49272984173
2612,145746.81046991918
2613,126146.20166957474
2614,119386.59868986206
2615,168635.39345863013
2616,166440.7195072262
2617,150434.21879584342
2618,198258.6789574978
2619,226009.47079899412
2620,180213.6595972734
2621,164747.81481967663
2622,176802.89727357854
2623,269862.4357937999
2624,267723.26358641137
2625,292078.59246228036
2626,162530.26260187826
2627,221577.5210943311
2628,439460.29369187995
2629,474076.0641403134
2630,388197.5145374608
2631,476599.6141122723
2632,407418.67279598943
2633,332614.9684878599
2634,399776.4592883724
2635,151667.97110738032
2636,181321.19655511255
2637,224288.91242799428
2638,272858.5778152756
2639,161789.37348405807
2640,160876.4376135411
2641,66180.94354800507
2642,123187.1222015307
2643,89683.92830619955
2644,40339.16784160977
2645,98004.66749162707
2646,103609.63195373309
2647,118435.04021300244
2648,149629.22572408625
2649,129587.8718225039
2650,186073.29460549433
2651,142722.0824786884
2652,395855.94393115735
2653,287459.21147103317
2654,250415.79897709526
2655,422567.7024171051
2656,386406.1783553201
2657,394762.368788028
2658,332333.30568590376
2659,331249.178562641
2660,348813.20151121414
2661,399797.4196457047
2662,391250.9454404197
2663,321211.7907369194
2664,300536.16256262304
2665,350362.46508998936
2666,327990.9947067667
2667,181063.39322010826
2668,222176.05549090868
2669,194836.83017245997
2670,313802.8312538188
2671,224911.02854718003
2672,195464.26568188783
2673,195405.86393747586
2674,182795.19638656906
2675,194697.51675567497
2676,213905.96059348897
2677,186028.89737233985
2678,228313.78345301523
2679,305306.8901011396
2680,319410.91225597175
2681,412418.7588901107
2682,313277.4903166287
2683,444083.193372966
2684,334032.46480458113
2685,336029.7059771916
2686,314615.817800164
2687,303830.77810185956
2688,267513.83630703454
2689,271437.9271362667
2690,365158.248207835
2691,171804.68297052023
2692,200133.12184900668
2693,229423.68539161602
2694,198941.51421564835
2695,210547.48337923025
2696,202548.50004964368
2697,160687.4426472924
2698,155280.05344323057
2699,141724.00032074918
2700,126681.47895700939
2701,140770.1323768024
2702,92143.78657977865
2703,186094.3067998118
2704,143288.1261170543
2705,117754.46232578772
2706,107184.03512224215
2707,97180.77515559834
2708,139561.92214426154
2709,171324.39609716382
2710,131864.1813002879
2711,146524.1596641427
2712,370933.82458335534
2713,173516.35524514195
2714,173242.91483538994
2715,149374.48517930048
2716,142950.5824336442
2717,209231.96411705247
2718,252527.17795215064
2719,36697.48211287931
2720,219452.82381263142
2721,126613.90075657215
2722,148704.22825909883
2723,158976.26569114125
2724,121681.14644312972
2725,146114.5343889485
2726,122951.00958025627
2727,159863.82984220027
2728,167737.3872424171
2729,117738.8366662024
2730,113674.94440005475
2731,156972.56262213973
2732,104735.35391667875
